sex,age,deprivation,hsct,geo,wellbeing,probability,percentage
Males,55-64,Quintile 3,BHSCT,Rural,poor_wellbeing,2.1808466127417602e-4,0.021808466127417603
Females,55-64,Quintile 3,BHSCT,Rural,poor_wellbeing,2.7000958062517027e-4,0.027000958062517028
Males,65-74,Quintile 3,BHSCT,Rural,poor_wellbeing,1.4538977418278402e-4,0.014538977418278401
Females,65-74,Quintile 3,BHSCT,Rural,poor_wellbeing,2.18084661274176e-4,0.0218084661274176
Males,75-110,Quintile 3,BHSCT,Rural,poor_wellbeing,1.1942731450728684e-4,0.011942731450728683
Females,75-110,Quintile 3,BHSCT,Rural,poor_wellbeing,1.4019728224768456e-4,0.014019728224768456
Males,16-34,Quintile 4,BHSCT,Rural,poor_wellbeing,1.9093534629922754e-4,0.019093534629922755
Females,16-34,Quintile 4,BHSCT,Rural,poor_wellbeing,2.1051845874017408e-4,0.021051845874017407
Males,35-44,Quintile 4,BHSCT,Rural,poor_wellbeing,1.5666489952757137e-4,0.015666489952757136
Females,35-44,Quintile 4,BHSCT,Rural,poor_wellbeing,1.9583112440946422e-4,0.01958311244094642
Males,45-54,Quintile 4,BHSCT,Rural,poor_wellbeing,1.8603956818899096e-4,0.018603956818899096
Females,45-54,Quintile 4,BHSCT,Rural,poor_wellbeing,2.545804617323034e-4,0.02545804617323034
Males,55-64,Quintile 4,BHSCT,Rural,poor_wellbeing,2.056226806299374e-4,0.02056226806299374
Females,55-64,Quintile 4,BHSCT,Rural,poor_wellbeing,2.545804617323034e-4,0.02545804617323034
Males,65-74,Quintile 4,BHSCT,Rural,poor_wellbeing,1.3708178708662488e-4,0.013708178708662488
Females,65-74,Quintile 4,BHSCT,Rural,poor_wellbeing,2.0562268062993742e-4,0.020562268062993744
Males,75-110,Quintile 4,BHSCT,Rural,poor_wellbeing,1.1260289653544193e-4,0.011260289653544192
Females,75-110,Quintile 4,BHSCT,Rural,poor_wellbeing,1.3218600897638833e-4,0.013218600897638834
Males,16-34,Least Deprived,BHSCT,Rural,poor_wellbeing,1.851494267144025e-4,0.01851494267144025
Females,16-34,Least Deprived,BHSCT,Rural,poor_wellbeing,2.0413911150562338e-4,0.020413911150562337
Males,35-44,Least Deprived,BHSCT,Rural,poor_wellbeing,1.519174783297662e-4,0.01519174783297662
Females,35-44,Least Deprived,BHSCT,Rural,poor_wellbeing,1.898968479122078e-4,0.01898968479122078
Males,45-54,Least Deprived,BHSCT,Rural,poor_wellbeing,1.8040200551659735e-4,0.018040200551659735
Females,45-54,Least Deprived,BHSCT,Rural,poor_wellbeing,2.4686590228587007e-4,0.02468659022858701
Males,55-64,Least Deprived,BHSCT,Rural,poor_wellbeing,1.993916903078182e-4,0.019939169030781818
Females,55-64,Least Deprived,BHSCT,Rural,poor_wellbeing,2.4686590228587007e-4,0.02468659022858701
Males,65-74,Least Deprived,BHSCT,Rural,poor_wellbeing,1.3292779353854542e-4,0.013292779353854542
Females,65-74,Least Deprived,BHSCT,Rural,poor_wellbeing,1.993916903078181e-4,0.01993916903078181
Males,75-110,Least Deprived,BHSCT,Rural,poor_wellbeing,1.0919068754951948e-4,0.010919068754951947
Females,75-110,Least Deprived,BHSCT,Rural,poor_wellbeing,1.2818037234074023e-4,0.012818037234074023
Males,16-34,Most Deprived,NHSCT,Rural,poor_wellbeing,2.3379838322354338e-4,0.023379838322354338
Females,16-34,Most Deprived,NHSCT,Rural,poor_wellbeing,2.577777045798043e-4,0.025777770457980433
Males,35-44,Most Deprived,NHSCT,Rural,poor_wellbeing,1.9183457085008692e-4,0.019183457085008692
Females,35-44,Most Deprived,NHSCT,Rural,poor_wellbeing,2.3979321356260868e-4,0.02397932135626087
Males,45-54,Most Deprived,NHSCT,Rural,poor_wellbeing,2.2780355288447822e-4,0.022780355288447823
Females,45-54,Most Deprived,NHSCT,Rural,poor_wellbeing,3.117311776313912e-4,0.031173117763139118
Males,55-64,Most Deprived,NHSCT,Rural,poor_wellbeing,2.5178287424073914e-4,0.025178287424073915
Females,55-64,Most Deprived,NHSCT,Rural,poor_wellbeing,3.117311776313912e-4,0.031173117763139118
Males,65-74,Most Deprived,NHSCT,Rural,poor_wellbeing,1.6785524949382606e-4,0.016785524949382607
Females,65-74,Most Deprived,NHSCT,Rural,poor_wellbeing,2.5178287424073914e-4,0.025178287424073915
Males,75-110,Most Deprived,NHSCT,Rural,poor_wellbeing,1.3788109779849997e-4,0.013788109779849997
Females,75-110,Most Deprived,NHSCT,Rural,poor_wellbeing,1.6186041915476084e-4,0.016186041915476086
Males,16-34,Quintile 2,NHSCT,Rural,poor_wellbeing,1.9554046596878189e-4,0.019554046596878188
Females,16-34,Quintile 2,NHSCT,Rural,poor_wellbeing,2.155958983758366e-4,0.02155958983758366
Males,35-44,Quintile 2,NHSCT,Rural,poor_wellbeing,1.6044345925643645e-4,0.016044345925643647
Females,35-44,Quintile 2,NHSCT,Rural,poor_wellbeing,2.0055432407054563e-4,0.02005543240705456
Males,45-54,Quintile 2,NHSCT,Rural,poor_wellbeing,1.9052660786701828e-4,0.019052660786701828
Females,45-54,Quintile 2,NHSCT,Rural,poor_wellbeing,2.607206212917093e-4,0.02607206212917093
Males,55-64,Quintile 2,NHSCT,Rural,poor_wellbeing,2.10582040274073e-4,0.0210582040274073
Females,55-64,Quintile 2,NHSCT,Rural,poor_wellbeing,2.607206212917093e-4,0.02607206212917093
Males,65-74,Quintile 2,NHSCT,Rural,poor_wellbeing,1.4038802684938193e-4,0.014038802684938192
Females,65-74,Quintile 2,NHSCT,Rural,poor_wellbeing,2.1058204027407288e-4,0.02105820402740729
Males,75-110,Quintile 2,NHSCT,Rural,poor_wellbeing,1.153187363405637e-4,0.01153187363405637
Females,75-110,Quintile 2,NHSCT,Rural,poor_wellbeing,1.3537416874761826e-4,0.013537416874761826
Males,16-34,Quintile 3,NHSCT,Rural,poor_wellbeing,1.4878078932407314e-4,0.014878078932407314
Females,16-34,Quintile 3,NHSCT,Rural,poor_wellbeing,1.6404035745987562e-4,0.01640403574598756
Males,35-44,Quintile 3,NHSCT,Rural,poor_wellbeing,1.2207654508641902e-4,0.012207654508641903
Females,35-44,Quintile 3,NHSCT,Rural,poor_wellbeing,1.5259568135802387e-4,0.015259568135802388
Males,45-54,Quintile 3,NHSCT,Rural,poor_wellbeing,1.4496589729012262e-4,0.014496589729012263
Females,45-54,Quintile 3,NHSCT,Rural,poor_wellbeing,1.9837438576543096e-4,0.019837438576543097
Males,55-64,Quintile 3,NHSCT,Rural,poor_wellbeing,1.60225465425925e-4,0.0160225465425925
Females,55-64,Quintile 3,NHSCT,Rural,poor_wellbeing,1.9837438576543093e-4,0.019837438576543093
Males,65-74,Quintile 3,NHSCT,Rural,poor_wellbeing,1.068169769506167e-4,0.01068169769506167
Females,65-74,Quintile 3,NHSCT,Rural,poor_wellbeing,1.6022546542592496e-4,0.016022546542592497
Males,75-110,Quintile 3,NHSCT,Rural,poor_wellbeing,8.774251678086368e-5,0.008774251678086369
Females,75-110,Quintile 3,NHSCT,Rural,poor_wellbeing,1.0300208491666605e-4,0.010300208491666605
Males,16-34,Quintile 4,NHSCT,Rural,poor_wellbeing,1.4027902993412619e-4,0.014027902993412618
Females,16-34,Quintile 4,NHSCT,Rural,poor_wellbeing,1.5466662274788277e-4,0.015466662274788278
Males,35-44,Quintile 4,NHSCT,Rural,poor_wellbeing,1.151007425100523e-4,0.011510074251005229
Females,35-44,Quintile 4,NHSCT,Rural,poor_wellbeing,1.4387592813756538e-4,0.014387592813756537
Males,45-54,Quintile 4,NHSCT,Rural,poor_wellbeing,1.3668213173068704e-4,0.013668213173068704
Females,45-54,Quintile 4,NHSCT,Rural,poor_wellbeing,1.870387065788349e-4,0.01870387065788349
Males,55-64,Quintile 4,NHSCT,Rural,poor_wellbeing,1.5106972454444363e-4,0.015106972454444364
Females,55-64,Quintile 4,NHSCT,Rural,poor_wellbeing,1.870387065788349e-4,0.01870387065788349
Males,65-74,Quintile 4,NHSCT,Rural,poor_wellbeing,1.0071314969629573e-4,0.010071314969629574
Females,65-74,Quintile 4,NHSCT,Rural,poor_wellbeing,1.5106972454444363e-4,0.015106972454444364
Males,75-110,Quintile 4,NHSCT,Rural,poor_wellbeing,8.272865867910007e-5,0.008272865867910007
Females,75-110,Quintile 4,NHSCT,Rural,poor_wellbeing,9.711625149285659e-5,0.00971162514928566
Males,16-34,Least Deprived,NHSCT,Rural,poor_wellbeing,1.360281502391527e-4,0.01360281502391527
Females,16-34,Least Deprived,NHSCT,Rural,poor_wellbeing,1.4997975539188637e-4,0.014997975539188637
Males,35-44,Least Deprived,NHSCT,Rural,poor_wellbeing,1.116128412218689e-4,0.01116128412218689
Females,35-44,Least Deprived,NHSCT,Rural,poor_wellbeing,1.3951605152733615e-4,0.013951605152733615
Males,45-54,Least Deprived,NHSCT,Rural,poor_wellbeing,1.3254024895096932e-4,0.013254024895096932
Females,45-54,Least Deprived,NHSCT,Rural,poor_wellbeing,1.8137086698553692e-4,0.01813708669855369
Males,55-64,Least Deprived,NHSCT,Rural,poor_wellbeing,1.4649185410370294e-4,0.014649185410370294
Females,55-64,Least Deprived,NHSCT,Rural,poor_wellbeing,1.813708669855369e-4,0.01813708669855369
Males,65-74,Least Deprived,NHSCT,Rural,poor_wellbeing,9.766123606913528e-5,0.009766123606913528
Females,65-74,Least Deprived,NHSCT,Rural,poor_wellbeing,1.4649185410370294e-4,0.014649185410370294
Males,75-110,Least Deprived,NHSCT,Rural,poor_wellbeing,8.022172962821827e-5,0.008022172962821827
Females,75-110,Least Deprived,NHSCT,Rural,poor_wellbeing,9.417333478095186e-5,0.009417333478095185
Males,16-34,Most Deprived,SEHSCT,Rural,poor_wellbeing,2.4678718229151814e-4,0.024678718229151814
Females,16-34,Most Deprived,SEHSCT,Rural,poor_wellbeing,2.7209868816757134e-4,0.027209868816757136
Males,35-44,Most Deprived,SEHSCT,Rural,poor_wellbeing,2.0249204700842517e-4,0.020249204700842516
Females,35-44,Most Deprived,SEHSCT,Rural,poor_wellbeing,2.531150587605315e-4,0.025311505876053148
Males,45-54,Most Deprived,SEHSCT,Rural,poor_wellbeing,2.4045930582250488e-4,0.024045930582250487
Females,45-54,Most Deprived,SEHSCT,Rural,poor_wellbeing,3.2904957638869083e-4,0.03290495763886908
Males,55-64,Most Deprived,SEHSCT,Rural,poor_wellbeing,2.657708116985581e-4,0.026577081169855812
Females,55-64,Most Deprived,SEHSCT,Rural,poor_wellbeing,3.290495763886908e-4,0.03290495763886908
Males,65-74,Most Deprived,SEHSCT,Rural,poor_wellbeing,1.77180541132372e-4,0.017718054113237198
Females,65-74,Most Deprived,SEHSCT,Rural,poor_wellbeing,2.65770811698558e-4,0.0265770811698558
Males,75-110,Most Deprived,SEHSCT,Rural,poor_wellbeing,1.4554115878730558e-4,0.014554115878730558
Females,75-110,Most Deprived,SEHSCT,Rural,poor_wellbeing,1.7085266466335876e-4,0.017085266466335874
Males,16-34,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.0640382518926986e-4,0.020640382518926987
Females,16-34,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.275734482856053e-4,0.022757344828560528
Males,35-44,Quintile 2,SEHSCT,Rural,poor_wellbeing,1.69356984770683e-4,0.0169356984770683
Females,35-44,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.116962309633538e-4,0.02116962309633538
Males,45-54,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.0111141941518603e-4,0.0201111419415186
Females,45-54,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.7520510025235985e-4,0.027520510025235985
Males,55-64,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.2228104251152147e-4,0.022228104251152146
Females,55-64,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.752051002523598e-4,0.027520510025235978
Males,65-74,Quintile 2,SEHSCT,Rural,poor_wellbeing,1.4818736167434763e-4,0.014818736167434763
Females,65-74,Quintile 2,SEHSCT,Rural,poor_wellbeing,2.2228104251152144e-4,0.022228104251152143
Males,75-110,Quintile 2,SEHSCT,Rural,poor_wellbeing,1.2172533280392844e-4,0.012172533280392844
Females,75-110,Quintile 2,SEHSCT,Rural,poor_wellbeing,1.4289495590026375e-4,0.014289495590026374
Males,16-34,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.5704638873096619e-4,0.01570463887309662
Females,16-34,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.7315371065209097e-4,0.017315371065209098
Males,35-44,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.2885857536899792e-4,0.012885857536899793
Females,35-44,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.6107321921124748e-4,0.016107321921124747
Males,45-54,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.5301955825068505e-4,0.015301955825068506
Females,45-54,Quintile 3,SEHSCT,Rural,poor_wellbeing,2.0939518497462164e-4,0.020939518497462162
Males,55-64,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.6912688017180978e-4,0.016912688017180978
Females,55-64,Quintile 3,SEHSCT,Rural,poor_wellbeing,2.0939518497462158e-4,0.02093951849746216
Males,65-74,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.127512534478732e-4,0.011275125344787319
Females,65-74,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.6912688017180975e-4,0.016912688017180974
Males,75-110,Quintile 3,SEHSCT,Rural,poor_wellbeing,9.261710104646728e-5,0.009261710104646728
Females,75-110,Quintile 3,SEHSCT,Rural,poor_wellbeing,1.0872442296759199e-4,0.0108724422967592
Males,16-34,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.48072309374911e-4,0.014807230937491101
Females,16-34,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.6325921290054297e-4,0.016325921290054297
Males,35-44,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.2149522820505521e-4,0.01214952282050552
Females,35-44,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.5186903525631908e-4,0.015186903525631908
Males,45-54,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.4427558349350302e-4,0.014427558349350302
Females,45-54,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.9742974583321466e-4,0.019742974583321464
Males,55-64,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.5946248701913498e-4,0.0159462487019135
Females,55-64,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.9742974583321463e-4,0.019742974583321464
Males,65-74,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.063083246794233e-4,0.01063083246794233
Females,65-74,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.5946248701913495e-4,0.015946248701913496
Males,75-110,Quintile 4,SEHSCT,Rural,poor_wellbeing,8.732469527238344e-5,0.008732469527238345
Females,75-110,Quintile 4,SEHSCT,Rural,poor_wellbeing,1.0251159879801532e-4,0.010251159879801531
Males,16-34,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.4358526969688345e-4,0.014358526969688345
Females,16-34,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.58311964024769e-4,0.0158311964024769
Males,35-44,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.1781355462308389e-4,0.011781355462308388
Females,35-44,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.4726694327885488e-4,0.014726694327885488
Males,45-54,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.3990359611491208e-4,0.013990359611491207
Females,45-54,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.914470262625113e-4,0.01914470262625113
Males,55-64,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.546302904427976e-4,0.01546302904427976
Females,55-64,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.9144702626251126e-4,0.019144702626251127
Males,65-74,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.030868602951984e-4,0.010308686029519839
Females,65-74,Least Deprived,SEHSCT,Rural,poor_wellbeing,1.546302904427976e-4,0.01546302904427976
Males,75-110,Least Deprived,SEHSCT,Rural,poor_wellbeing,8.467849238534156e-5,0.008467849238534155
Females,75-110,Least Deprived,SEHSCT,Rural,poor_wellbeing,9.9405186713227e-5,0.0099405186713227
Males,16-34,Most Deprived,SHSCT,Rural,poor_wellbeing,2.273039836895563e-4,0.022730398368955632
Females,16-34,Most Deprived,SHSCT,Rural,poor_wellbeing,2.506172127859212e-4,0.025061721278592124
Males,35-44,Most Deprived,SHSCT,Rural,poor_wellbeing,1.8650583277091804e-4,0.018650583277091803
Females,35-44,Most Deprived,SHSCT,Rural,poor_wellbeing,2.331322909636477e-4,0.023313229096364768
Males,45-54,Most Deprived,SHSCT,Rural,poor_wellbeing,2.2147567641546515e-4,0.022147567641546514
Females,45-54,Most Deprived,SHSCT,Rural,poor_wellbeing,3.0307197825274175e-4,0.030307197825274176
Males,55-64,Most Deprived,SHSCT,Rural,poor_wellbeing,2.447889055118299e-4,0.02447889055118299
Females,55-64,Most Deprived,SHSCT,Rural,poor_wellbeing,3.0307197825274175e-4,0.030307197825274176
Males,65-74,Most Deprived,SHSCT,Rural,poor_wellbeing,1.6319260367455332e-4,0.016319260367455332
Females,65-74,Most Deprived,SHSCT,Rural,poor_wellbeing,2.4478890551182987e-4,0.024478890551182988
Males,75-110,Most Deprived,SHSCT,Rural,poor_wellbeing,1.3405106730409735e-4,0.013405106730409734
Females,75-110,Most Deprived,SHSCT,Rural,poor_wellbeing,1.5736429640046212e-4,0.015736429640046214
Males,16-34,Quintile 2,SHSCT,Rural,poor_wellbeing,1.9010878635853813e-4,0.019010878635853812
Females,16-34,Quintile 2,SHSCT,Rural,poor_wellbeing,2.096071234209524e-4,0.02096071234209524
Males,35-44,Quintile 2,SHSCT,Rural,poor_wellbeing,1.5598669649931343e-4,0.015598669649931344
Females,35-44,Quintile 2,SHSCT,Rural,poor_wellbeing,1.9498337062414178e-4,0.01949833706241418
Males,45-54,Quintile 2,SHSCT,Rural,poor_wellbeing,1.852342020929346e-4,0.01852342020929346
Females,45-54,Quintile 2,SHSCT,Rural,poor_wellbeing,2.5347838181138434e-4,0.025347838181138435
Males,55-64,Quintile 2,SHSCT,Rural,poor_wellbeing,2.047325391553489e-4,0.02047325391553489
Females,55-64,Quintile 2,SHSCT,Rural,poor_wellbeing,2.5347838181138423e-4,0.02534783818113842
Males,65-74,Quintile 2,SHSCT,Rural,poor_wellbeing,1.3648835943689926e-4,0.013648835943689926
Females,65-74,Quintile 2,SHSCT,Rural,poor_wellbeing,2.0473253915534887e-4,0.020473253915534888
Males,75-110,Quintile 2,SHSCT,Rural,poor_wellbeing,1.1211543810888154e-4,0.011211543810888154
Females,75-110,Quintile 2,SHSCT,Rural,poor_wellbeing,1.3161377517129568e-4,0.013161377517129568
Males,16-34,Quintile 3,SHSCT,Rural,poor_wellbeing,1.4464798962062685e-4,0.014464798962062684
Females,16-34,Quintile 3,SHSCT,Rural,poor_wellbeing,1.5948368086376817e-4,0.015948368086376816
Males,35-44,Quintile 3,SHSCT,Rural,poor_wellbeing,1.1868552994512976e-4,0.011868552994512976
Females,35-44,Quintile 3,SHSCT,Rural,poor_wellbeing,1.4835691243141226e-4,0.014835691243141226
Males,45-54,Quintile 3,SHSCT,Rural,poor_wellbeing,1.4093906680984162e-4,0.014093906680984163
Females,45-54,Quintile 3,SHSCT,Rural,poor_wellbeing,1.9286398616083584e-4,0.019286398616083583
Males,55-64,Quintile 3,SHSCT,Rural,poor_wellbeing,1.5577475805298284e-4,0.015577475805298285
Females,55-64,Quintile 3,SHSCT,Rural,poor_wellbeing,1.9286398616083584e-4,0.019286398616083583
Males,65-74,Quintile 3,SHSCT,Rural,poor_wellbeing,1.0384983870198856e-4,0.010384983870198856
Females,65-74,Quintile 3,SHSCT,Rural,poor_wellbeing,1.557747580529828e-4,0.015577475805298278
Males,75-110,Quintile 3,SHSCT,Rural,poor_wellbeing,8.530522464806202e-5,0.008530522464806203
Females,75-110,Quintile 3,SHSCT,Rural,poor_wellbeing,1.0014091589120321e-4,0.010014091589120321
Males,16-34,Quintile 4,SHSCT,Rural,poor_wellbeing,1.3638239021373393e-4,0.013638239021373393
Females,16-34,Quintile 4,SHSCT,Rural,poor_wellbeing,1.5037032767155283e-4,0.015037032767155283
Males,35-44,Quintile 4,SHSCT,Rural,poor_wellbeing,1.1190349966255092e-4,0.011190349966255092
Females,35-44,Quintile 4,SHSCT,Rural,poor_wellbeing,1.3987937457818873e-4,0.013987937457818874
Males,45-54,Quintile 4,SHSCT,Rural,poor_wellbeing,1.3288540584927922e-4,0.013288540584927922
Females,45-54,Quintile 4,SHSCT,Rural,poor_wellbeing,1.8184318695164525e-4,0.018184318695164525
Males,55-64,Quintile 4,SHSCT,Rural,poor_wellbeing,1.4687334330709816e-4,0.014687334330709817
Females,55-64,Quintile 4,SHSCT,Rural,poor_wellbeing,1.8184318695164525e-4,0.018184318695164525
Males,65-74,Quintile 4,SHSCT,Rural,poor_wellbeing,9.791556220473207e-5,0.009791556220473207
Females,65-74,Quintile 4,SHSCT,Rural,poor_wellbeing,1.4687334330709814e-4,0.014687334330709814
Males,75-110,Quintile 4,SHSCT,Rural,poor_wellbeing,8.04306403824585e-5,0.00804306403824585
Females,75-110,Quintile 4,SHSCT,Rural,poor_wellbeing,9.441857784027735e-5,0.009441857784027735
Males,16-34,Least Deprived,SHSCT,Rural,poor_wellbeing,1.3224959051028745e-4,0.013224959051028745
Females,16-34,Least Deprived,SHSCT,Rural,poor_wellbeing,1.4581365107544527e-4,0.014581365107544528
Males,35-44,Least Deprived,SHSCT,Rural,poor_wellbeing,1.0851248452126155e-4,0.010851248452126155
Females,35-44,Least Deprived,SHSCT,Rural,poor_wellbeing,1.3564060565157695e-4,0.013564060565157696
Males,45-54,Least Deprived,SHSCT,Rural,poor_wellbeing,1.2885857536899808e-4,0.012885857536899808
Females,45-54,Least Deprived,SHSCT,Rural,poor_wellbeing,1.7633278734705002e-4,0.017633278734705
Males,55-64,Least Deprived,SHSCT,Rural,poor_wellbeing,1.424226359341558e-4,0.01424226359341558
Females,55-64,Least Deprived,SHSCT,Rural,poor_wellbeing,1.7633278734705e-4,0.017633278734705
Males,65-74,Least Deprived,SHSCT,Rural,poor_wellbeing,9.494842395610385e-5,0.009494842395610385
Females,65-74,Least Deprived,SHSCT,Rural,poor_wellbeing,1.424226359341558e-4,0.01424226359341558
Males,75-110,Least Deprived,SHSCT,Rural,poor_wellbeing,7.799334824965676e-5,0.007799334824965675
Females,75-110,Least Deprived,SHSCT,Rural,poor_wellbeing,9.155740881481443e-5,0.009155740881481442
Males,16-34,Most Deprived,WHSCT,Rural,poor_wellbeing,2.532815818255054e-4,0.02532815818255054
Females,16-34,Most Deprived,WHSCT,Rural,poor_wellbeing,2.7925917996145494e-4,0.027925917996145494
Males,35-44,Most Deprived,WHSCT,Rural,poor_wellbeing,2.0782078508759427e-4,0.020782078508759426
Females,35-44,Most Deprived,WHSCT,Rural,poor_wellbeing,2.597759813594929e-4,0.02597759813594929
Males,45-54,Most Deprived,WHSCT,Rural,poor_wellbeing,2.4678718229151814e-4,0.024678718229151814
Females,45-54,Most Deprived,WHSCT,Rural,poor_wellbeing,3.377087757673407e-4,0.03377087757673407
Males,55-64,Most Deprived,WHSCT,Rural,poor_wellbeing,2.7276478042746754e-4,0.027276478042746754
Females,55-64,Most Deprived,WHSCT,Rural,poor_wellbeing,3.3770877576734065e-4,0.03377087757673407
Males,65-74,Most Deprived,WHSCT,Rural,poor_wellbeing,1.81843186951645e-4,0.0181843186951645
