sex,age,deprivation,hsct,geo,smoking,probability
Males,35-44,Quintile 2,WHSCT,Mixed,former,3.250653069437522e-4
Females,35-44,Quintile 2,WHSCT,Mixed,former,2.93461735435332e-4
Males,45-54,Quintile 2,WHSCT,Mixed,former,3.2958010287352686e-4
Females,45-54,Quintile 2,WHSCT,Mixed,former,2.9797653136510625e-4
Males,55-64,Quintile 2,WHSCT,Mixed,former,3.2958010287352686e-4
Females,55-64,Quintile 2,WHSCT,Mixed,former,2.4831377613758856e-4
Males,65-74,Quintile 2,WHSCT,Mixed,former,4.0633163367969054e-4
Females,65-74,Quintile 2,WHSCT,Mixed,former,3.2055051101397816e-4
Males,75-110,Quintile 2,WHSCT,Mixed,former,4.605091848369823e-4
Females,75-110,Quintile 2,WHSCT,Mixed,former,2.934617354353321e-4
Males,16-34,Quintile 3,WHSCT,Mixed,former,2.663729598566859e-4
Females,16-34,Quintile 3,WHSCT,Mixed,former,2.618581639269117e-4
Males,35-44,Quintile 3,WHSCT,Mixed,former,3.250653069437522e-4
Females,35-44,Quintile 3,WHSCT,Mixed,former,2.93461735435332e-4
Males,45-54,Quintile 3,WHSCT,Mixed,former,3.295801028735269e-4
Females,45-54,Quintile 3,WHSCT,Mixed,former,2.9797653136510625e-4
Males,55-64,Quintile 3,WHSCT,Mixed,former,3.2958010287352686e-4
Females,55-64,Quintile 3,WHSCT,Mixed,former,2.483137761375886e-4
Males,65-74,Quintile 3,WHSCT,Mixed,former,4.0633163367969054e-4
Females,65-74,Quintile 3,WHSCT,Mixed,former,3.205505110139782e-4
Males,75-110,Quintile 3,WHSCT,Mixed,former,4.6050918483698237e-4
Females,75-110,Quintile 3,WHSCT,Mixed,former,2.934617354353321e-4
Males,16-34,Quintile 4,WHSCT,Mixed,former,2.705350373544466e-4
Females,16-34,Quintile 4,WHSCT,Mixed,former,2.6594969773826964e-4
Males,35-44,Quintile 4,WHSCT,Mixed,former,3.301444523647483e-4
Females,35-44,Quintile 4,WHSCT,Mixed,former,2.980470750515091e-4
Males,45-54,Quintile 4,WHSCT,Mixed,former,3.347297919809256e-4
Females,45-54,Quintile 4,WHSCT,Mixed,former,3.0263241466768593e-4
Males,55-64,Quintile 4,WHSCT,Mixed,former,3.347297919809255e-4
Females,55-64,Quintile 4,WHSCT,Mixed,former,2.521936788897384e-4
Males,65-74,Quintile 4,WHSCT,Mixed,former,4.1268056545593556e-4
Females,65-74,Quintile 4,WHSCT,Mixed,former,3.255591127485715e-4
Males,75-110,Quintile 4,WHSCT,Mixed,former,4.677046408500601e-4
Females,75-110,Quintile 4,WHSCT,Mixed,former,2.9804707505150913e-4
Males,16-34,Least Deprived,WHSCT,Mixed,former,3.079937348342932e-4
Females,16-34,Least Deprived,WHSCT,Mixed,former,3.027735020404918e-4
Males,35-44,Least Deprived,WHSCT,Mixed,former,3.758567611537135e-4
Females,35-44,Least Deprived,WHSCT,Mixed,former,3.393151315971027e-4
Males,45-54,Least Deprived,WHSCT,Mixed,former,3.810769939475155e-4
Females,45-54,Least Deprived,WHSCT,Mixed,former,3.4453536439090426e-4
Males,55-64,Least Deprived,WHSCT,Mixed,former,3.8107699394751543e-4
Females,55-64,Least Deprived,WHSCT,Mixed,former,2.8711280365908683e-4
Males,65-74,Least Deprived,WHSCT,Mixed,former,4.6982095144214244e-4
Females,65-74,Least Deprived,WHSCT,Mixed,former,3.706365283599123e-4
Males,75-110,Least Deprived,WHSCT,Mixed,former,5.324637449677609e-4
Females,75-110,Least Deprived,WHSCT,Mixed,former,3.3931513159710287e-4
Males,16-34,Most Deprived,BHSCT,Rural,former,3.495205526740849e-4
Females,16-34,Most Deprived,BHSCT,Rural,former,3.4359647551011755e-4
Males,35-44,Most Deprived,BHSCT,Rural,former,4.265335558056628e-4
Females,35-44,Most Deprived,BHSCT,Rural,former,3.850650156578902e-4
Males,45-54,Most Deprived,BHSCT,Rural,former,4.324576329696307e-4
Females,45-54,Most Deprived,BHSCT,Rural,former,3.909890928218576e-4
Males,55-64,Most Deprived,BHSCT,Rural,former,4.324576329696305e-4
Females,55-64,Most Deprived,BHSCT,Rural,former,3.258242440182147e-4
Males,65-74,Most Deprived,BHSCT,Rural,former,5.331669447570786e-4
Females,65-74,Most Deprived,BHSCT,Rural,former,4.2060947864169557e-4
Males,75-110,Most Deprived,BHSCT,Rural,former,6.042558707246891e-4
Females,75-110,Most Deprived,BHSCT,Rural,former,3.850650156578904e-4
Males,16-34,Quintile 2,BHSCT,Rural,former,3.1956164815916306e-4
Females,16-34,Quintile 2,BHSCT,Rural,former,3.1414534903782164e-4
Males,35-44,Quintile 2,BHSCT,Rural,former,3.8997353673660585e-4
Females,35-44,Quintile 2,BHSCT,Rural,former,3.520594428872137e-4
Males,45-54,Quintile 2,BHSCT,Rural,former,3.9538983585794786e-4
Females,45-54,Quintile 2,BHSCT,Rural,former,3.574757420085554e-4
Males,55-64,Quintile 2,BHSCT,Rural,former,3.953898358579478e-4
Females,55-64,Quintile 2,BHSCT,Rural,former,2.978964516737963e-4
Males,65-74,Quintile 2,BHSCT,Rural,former,4.8746692092075766e-4
Females,65-74,Quintile 2,BHSCT,Rural,former,3.845572376152643e-4
Males,75-110,Quintile 2,BHSCT,Rural,former,5.524625103768584e-4
Females,75-110,Quintile 2,BHSCT,Rural,former,3.520594428872138e-4
Males,16-34,Quintile 3,BHSCT,Rural,former,3.195616481591633e-4
Females,16-34,Quintile 3,BHSCT,Rural,former,3.141453490378217e-4
Males,35-44,Quintile 3,BHSCT,Rural,former,3.899735367366059e-4
Females,35-44,Quintile 3,BHSCT,Rural,former,3.5205944288721377e-4
Males,45-54,Quintile 3,BHSCT,Rural,former,3.9538983585794786e-4
Females,45-54,Quintile 3,BHSCT,Rural,former,3.574757420085554e-4
Males,55-64,Quintile 3,BHSCT,Rural,former,3.953898358579478e-4
Females,55-64,Quintile 3,BHSCT,Rural,former,2.978964516737963e-4
Males,65-74,Quintile 3,BHSCT,Rural,former,4.874669209207577e-4
Females,65-74,Quintile 3,BHSCT,Rural,former,3.8455723761526443e-4
Males,75-110,Quintile 3,BHSCT,Rural,former,5.524625103768584e-4
Females,75-110,Quintile 3,BHSCT,Rural,former,3.5205944288721393e-4
Males,16-34,Quintile 4,BHSCT,Rural,former,3.2455479891165006e-4
Females,16-34,Quintile 4,BHSCT,Rural,former,3.1905387011653755e-4
Males,35-44,Quintile 4,BHSCT,Rural,former,3.9606687324811524e-4
Females,35-44,Quintile 4,BHSCT,Rural,former,3.575603716823263e-4
Males,45-54,Quintile 4,BHSCT,Rural,former,4.015678020432282e-4
Females,45-54,Quintile 4,BHSCT,Rural,former,3.6306130047743885e-4
Males,55-64,Quintile 4,BHSCT,Rural,former,4.015678020432281e-4
Females,55-64,Quintile 4,BHSCT,Rural,former,3.025510837311992e-4
Males,65-74,Quintile 4,BHSCT,Rural,former,4.950835915601443e-4
Females,65-74,Quintile 4,BHSCT,Rural,former,3.905659444530028e-4
Males,75-110,Quintile 4,BHSCT,Rural,former,5.610947371014965e-4
Females,75-110,Quintile 4,BHSCT,Rural,former,3.575603716823265e-4
Males,16-34,Least Deprived,BHSCT,Rural,former,3.6949315568403254e-4
Females,16-34,Least Deprived,BHSCT,Rural,former,3.6323055982498127e-4
Males,35-44,Least Deprived,BHSCT,Rural,former,4.5090690185170063e-4
Females,35-44,Least Deprived,BHSCT,Rural,former,4.0706873083834114e-4
Males,45-54,Least Deprived,BHSCT,Rural,former,4.5716949771075233e-4
Females,45-54,Least Deprived,BHSCT,Rural,former,4.133313266973923e-4
Males,55-64,Least Deprived,BHSCT,Rural,former,4.571694977107522e-4
Females,55-64,Least Deprived,BHSCT,Rural,former,3.4444277224782697e-4
Males,65-74,Least Deprived,BHSCT,Rural,former,5.636336273146262e-4
Females,65-74,Least Deprived,BHSCT,Rural,former,4.446443059926496e-4
Males,75-110,Least Deprived,BHSCT,Rural,former,6.387847776232427e-4
Females,75-110,Least Deprived,BHSCT,Rural,former,4.070687308383413e-4
Males,16-34,Most Deprived,NHSCT,Rural,former,3.0583048358982453e-4
Females,16-34,Most Deprived,NHSCT,Rural,former,3.0064691607135295e-4
Males,35-44,Most Deprived,NHSCT,Rural,former,3.732168613299552e-4
Females,35-44,Most Deprived,NHSCT,Rural,former,3.3693188870065414e-4
Males,45-54,Most Deprived,NHSCT,Rural,former,3.78400428848427e-4
Females,45-54,Most Deprived,NHSCT,Rural,former,3.4211545621912556e-4
Males,55-64,Most Deprived,NHSCT,Rural,former,3.7840042884842686e-4
Females,55-64,Most Deprived,NHSCT,Rural,former,2.85096213515938e-4
Males,65-74,Most Deprived,NHSCT,Rural,former,4.6652107666244426e-4
Females,65-74,Most Deprived,NHSCT,Rural,former,3.6803329381148375e-4
Males,75-110,Most Deprived,NHSCT,Rural,former,5.287238868841031e-4
Females,75-110,Most Deprived,NHSCT,Rural,former,3.3693188870065436e-4
Males,16-34,Quintile 2,NHSCT,Rural,former,2.796164421392679e-4
Females,16-34,Quintile 2,NHSCT,Rural,former,2.7487718040809404e-4
Males,35-44,Quintile 2,NHSCT,Rural,former,3.412268446445303e-4
Females,35-44,Quintile 2,NHSCT,Rural,former,3.0805201252631225e-4
Males,45-54,Quintile 2,NHSCT,Rural,former,3.4596610637570465e-4
Females,45-54,Quintile 2,NHSCT,Rural,former,3.1279127425748606e-4
Males,55-64,Quintile 2,NHSCT,Rural,former,3.4596610637570454e-4
Females,55-64,Quintile 2,NHSCT,Rural,former,2.6065939521457173e-4
Males,65-74,Quintile 2,NHSCT,Rural,former,4.265335558056631e-4
Females,65-74,Quintile 2,NHSCT,Rural,former,3.3648758291335653e-4
Males,75-110,Quintile 2,NHSCT,Rural,former,4.8340469657975134e-4
Females,75-110,Quintile 2,NHSCT,Rural,former,3.080520125263124e-4
Males,16-34,Quintile 3,NHSCT,Rural,former,2.7961644213926796e-4
Females,16-34,Quintile 3,NHSCT,Rural,former,2.748771804080941e-4
Males,35-44,Quintile 3,NHSCT,Rural,former,3.412268446445303e-4
Females,35-44,Quintile 3,NHSCT,Rural,former,3.0805201252631236e-4
Males,45-54,Quintile 3,NHSCT,Rural,former,3.4596610637570475e-4
Females,45-54,Quintile 3,NHSCT,Rural,former,3.1279127425748606e-4
Males,55-64,Quintile 3,NHSCT,Rural,former,3.4596610637570454e-4
Females,55-64,Quintile 3,NHSCT,Rural,former,2.606593952145719e-4
Males,65-74,Quintile 3,NHSCT,Rural,former,4.2653355580566315e-4
Females,65-74,Quintile 3,NHSCT,Rural,former,3.3648758291335653e-4
Males,75-110,Quintile 3,NHSCT,Rural,former,4.834046965797514e-4
Females,75-110,Quintile 3,NHSCT,Rural,former,3.080520125263124e-4
Males,16-34,Quintile 4,NHSCT,Rural,former,2.839854490476939e-4
Females,16-34,Quintile 4,NHSCT,Rural,former,2.791721363519705e-4
Males,35-44,Quintile 4,NHSCT,Rural,former,3.4655851409210104e-4
Females,35-44,Quintile 4,NHSCT,Rural,former,3.1286532522203583e-4
Males,45-54,Quintile 4,NHSCT,Rural,former,3.5137182678782484e-4
Females,45-54,Quintile 4,NHSCT,Rural,former,3.176786379177592e-4
Males,55-64,Quintile 4,NHSCT,Rural,former,3.5137182678782473e-4
Females,55-64,Quintile 4,NHSCT,Rural,former,2.6473219826479943e-4
Males,65-74,Quintile 4,NHSCT,Rural,former,4.3319814261512667e-4
Females,65-74,Quintile 4,NHSCT,Rural,former,3.4174520139637756e-4
Males,75-110,Quintile 4,NHSCT,Rural,former,4.909578949638099e-4
Females,75-110,Quintile 4,NHSCT,Rural,former,3.1286532522203594e-4
Males,16-34,Least Deprived,NHSCT,Rural,former,3.2330651122352866e-4
Females,16-34,Least Deprived,NHSCT,Rural,former,3.178267398468589e-4
Males,35-44,Least Deprived,NHSCT,Rural,former,3.945435391202382e-4
Females,35-44,Least Deprived,NHSCT,Rural,former,3.5618513948354854e-4
Males,45-54,Least Deprived,NHSCT,Rural,former,4.000233104969086e-4
Females,45-54,Least Deprived,NHSCT,Rural,former,3.6166491086021845e-4
Males,55-64,Least Deprived,NHSCT,Rural,former,4.000233104969085e-4
Females,55-64,Least Deprived,NHSCT,Rural,former,3.0138742571684873e-4
Males,65-74,Least Deprived,NHSCT,Rural,former,4.931794239002982e-4
Females,65-74,Least Deprived,NHSCT,Rural,former,3.890637677435686e-4
Males,75-110,Least Deprived,NHSCT,Rural,former,5.589366804203377e-4
Females,75-110,Least Deprived,NHSCT,Rural,former,3.5618513948354875e-4
Males,16-34,Most Deprived,SEHSCT,Rural,former,3.6408390903550525e-4
Females,16-34,Most Deprived,SEHSCT,Rural,former,3.5791299532303926e-4
Males,35-44,Most Deprived,SEHSCT,Rural,former,4.443057872975657e-4
Females,35-44,Most Deprived,SEHSCT,Rural,former,4.0110939131030255e-4
Males,45-54,Most Deprived,SEHSCT,Rural,former,4.504767010100322e-4
Females,45-54,Most Deprived,SEHSCT,Rural,former,4.0728030502276853e-4
Males,55-64,Most Deprived,SEHSCT,Rural,former,4.5047670101003203e-4
Females,55-64,Most Deprived,SEHSCT,Rural,former,3.394002541856405e-4
Males,65-74,Most Deprived,SEHSCT,Rural,former,5.553822341219576e-4
Females,65-74,Most Deprived,SEHSCT,Rural,former,4.3813487358509973e-4
Males,75-110,Most Deprived,SEHSCT,Rural,former,6.294331986715515e-4
Females,75-110,Most Deprived,SEHSCT,Rural,former,4.011093913103027e-4
Males,16-34,Quintile 2,SEHSCT,Rural,former,3.3287671683246184e-4
Females,16-34,Quintile 2,SEHSCT,Rural,former,3.272347385810643e-4
Males,35-44,Quintile 2,SEHSCT,Rural,former,4.062224341006314e-4
Females,35-44,Quintile 2,SEHSCT,Rural,former,3.667285863408479e-4
Males,45-54,Quintile 2,SEHSCT,Rural,former,4.118644123520293e-4
Females,45-54,Quintile 2,SEHSCT,Rural,former,3.7237056459224537e-4
Males,55-64,Quintile 2,SEHSCT,Rural,former,4.118644123520292e-4
Females,55-64,Quintile 2,SEHSCT,Rural,former,3.103088038268713e-4
Males,65-74,Quintile 2,SEHSCT,Rural,former,5.077780426257894e-4
Females,65-74,Quintile 2,SEHSCT,Rural,former,4.0058045584923395e-4
Males,75-110,Quintile 2,SEHSCT,Rural,former,5.754817816425611e-4
Females,75-110,Quintile 2,SEHSCT,Rural,former,3.667285863408481e-4
Males,16-34,Quintile 3,SEHSCT,Rural,former,3.3287671683246195e-4
Females,16-34,Quintile 3,SEHSCT,Rural,former,3.2723473858106434e-4
Males,35-44,Quintile 3,SEHSCT,Rural,former,4.062224341006314e-4
Females,35-44,Quintile 3,SEHSCT,Rural,former,3.667285863408479e-4
Males,45-54,Quintile 3,SEHSCT,Rural,former,4.118644123520294e-4
Females,45-54,Quintile 3,SEHSCT,Rural,former,3.7237056459224553e-4
Males,55-64,Quintile 3,SEHSCT,Rural,former,4.118644123520292e-4
Females,55-64,Quintile 3,SEHSCT,Rural,former,3.103088038268713e-4
Males,65-74,Quintile 3,SEHSCT,Rural,former,5.077780426257895e-4
Females,65-74,Quintile 3,SEHSCT,Rural,former,4.0058045584923395e-4
Males,75-110,Quintile 3,SEHSCT,Rural,former,5.754817816425611e-4
Females,75-110,Quintile 3,SEHSCT,Rural,former,3.667285863408481e-4
Males,16-34,Quintile 4,SEHSCT,Rural,former,3.38077915532969e-4
Females,16-34,Quintile 4,SEHSCT,Rural,former,3.3234778137139335e-4
Males,35-44,Quintile 4,SEHSCT,Rural,former,4.1256965963345365e-4
Females,35-44,Quintile 4,SEHSCT,Rural,former,3.724587205024236e-4
Males,45-54,Quintile 4,SEHSCT,Rural,former,4.1829979379502967e-4
Females,45-54,Quintile 4,SEHSCT,Rural,former,3.7818885466399914e-4
Males,55-64,Quintile 4,SEHSCT,Rural,former,4.182997937950295e-4
Females,55-64,Quintile 4,SEHSCT,Rural,former,3.1515737888666596e-4
Males,65-74,Quintile 4,SEHSCT,Rural,former,5.157120745418175e-4
Females,65-74,Quintile 4,SEHSCT,Rural,former,4.0683952547187807e-4
Males,75-110,Quintile 4,SEHSCT,Rural,former,5.844736844807261e-4
Females,75-110,Quintile 4,SEHSCT,Rural,former,3.724587205024237e-4
Males,16-34,Least Deprived,SEHSCT,Rural,former,3.848887038375341e-4
Females,16-34,Least Deprived,SEHSCT,Rural,former,3.783651664843558e-4
Males,35-44,Least Deprived,SEHSCT,Rural,former,4.6969468942885514e-4
Females,35-44,Least Deprived,SEHSCT,Rural,former,4.240299279566055e-4
Males,45-54,Least Deprived,SEHSCT,Rural,former,4.76218226782034e-4
Females,45-54,Least Deprived,SEHSCT,Rural,former,4.305534653097839e-4
Males,55-64,Least Deprived,SEHSCT,Rural,former,4.7621822678203395e-4
Females,55-64,Least Deprived,SEHSCT,Rural,former,3.5879455442482e-4
Males,65-74,Least Deprived,SEHSCT,Rural,former,5.871183617860694e-4
Females,65-74,Least Deprived,SEHSCT,Rural,former,4.631711520756769e-4
Males,75-110,Least Deprived,SEHSCT,Rural,former,6.654008100242116e-4
Females,75-110,Least Deprived,SEHSCT,Rural,former,4.2402992795660574e-4
Males,16-34,Most Deprived,SHSCT,Rural,former,3.203938399512443e-4
Females,16-34,Most Deprived,SHSCT,Rural,former,3.149634358842742e-4
Males,35-44,Most Deprived,SHSCT,Rural,former,3.9098909282185725e-4
Females,35-44,Most Deprived,SHSCT,Rural,former,3.529762643530657e-4
Males,45-54,Most Deprived,SHSCT,Rural,former,3.9641949688882773e-4
Females,45-54,Most Deprived,SHSCT,Rural,former,3.584066684200358e-4
Males,55-64,Most Deprived,SHSCT,Rural,former,3.964194968888277e-4
Females,55-64,Most Deprived,SHSCT,Rural,former,2.9867222368336327e-4
Males,65-74,Most Deprived,SHSCT,Rural,former,4.887363660273221e-4
Females,65-74,Most Deprived,SHSCT,Rural,former,3.8555868875488725e-4
Males,75-110,Most Deprived,SHSCT,Rural,former,5.539012148309645e-4
Females,75-110,Most Deprived,SHSCT,Rural,former,3.5297626435306593e-4
Males,16-34,Quintile 2,SHSCT,Rural,former,2.9293151081256593e-4
Females,16-34,Quintile 2,SHSCT,Rural,former,2.8796656995133625e-4
Males,35-44,Quintile 2,SHSCT,Rural,former,3.5747574200855513e-4
Females,35-44,Quintile 2,SHSCT,Rural,former,3.227211559799458e-4
Males,45-54,Quintile 2,SHSCT,Rural,former,3.624406828697853e-4
Females,45-54,Quintile 2,SHSCT,Rural,former,3.2768609684117553e-4
Males,55-64,Quintile 2,SHSCT,Rural,former,3.6244068286978525e-4
Females,55-64,Quintile 2,SHSCT,Rural,former,2.7307174736764634e-4
Males,65-74,Quintile 2,SHSCT,Rural,former,4.4684467751069415e-4
Females,65-74,Quintile 2,SHSCT,Rural,former,3.525108011473254e-4
Males,75-110,Quintile 2,SHSCT,Rural,former,5.064239678454531e-4
Females,75-110,Quintile 2,SHSCT,Rural,former,3.2272115597994596e-4
Males,16-34,Quintile 3,SHSCT,Rural,former,2.929315108125661e-4
Females,16-34,Quintile 3,SHSCT,Rural,former,2.879665699513364e-4
Males,35-44,Quintile 3,SHSCT,Rural,former,3.5747574200855513e-4
Females,35-44,Quintile 3,SHSCT,Rural,former,3.227211559799457e-4
Males,45-54,Quintile 3,SHSCT,Rural,former,3.6244068286978535e-4
Females,45-54,Quintile 3,SHSCT,Rural,former,3.276860968411756e-4
Males,55-64,Quintile 3,SHSCT,Rural,former,3.6244068286978525e-4
Females,55-64,Quintile 3,SHSCT,Rural,former,2.7307174736764634e-4
Males,65-74,Quintile 3,SHSCT,Rural,former,4.468446775106942e-4
Females,65-74,Quintile 3,SHSCT,Rural,former,3.525108011473255e-4
Males,75-110,Quintile 3,SHSCT,Rural,former,5.064239678454531e-4
Females,75-110,Quintile 3,SHSCT,Rural,former,3.227211559799459e-4
Males,16-34,Quintile 4,SHSCT,Rural,former,2.975085656690124e-4
Females,16-34,Quintile 4,SHSCT,Rural,former,2.924660476068259e-4
Males,35-44,Quintile 4,SHSCT,Rural,former,3.630613004774387e-4
Females,35-44,Quintile 4,SHSCT,Rural,former,3.2776367404213234e-4
Males,45-54,Quintile 4,SHSCT,Rural,former,3.6810381853962567e-4
Females,45-54,Quintile 4,SHSCT,Rural,former,3.328061921043188e-4
Males,55-64,Quintile 4,SHSCT,Rural,former,3.6810381853962545e-4
Females,55-64,Quintile 4,SHSCT,Rural,former,2.773384934202657e-4
Males,65-74,Quintile 4,SHSCT,Rural,former,4.5382662559679865e-4
Females,65-74,Quintile 4,SHSCT,Rural,former,3.580187824152522e-4
Males,75-110,Quintile 4,SHSCT,Rural,former,5.143368423430383e-4
Females,75-110,Quintile 4,SHSCT,Rural,former,3.277636740421325e-4
Males,16-34,Least Deprived,SHSCT,Rural,former,3.3870205937702963e-4
Females,16-34,Least Deprived,SHSCT,Rural,former,3.3296134650623267e-4
Males,35-44,Least Deprived,SHSCT,Rural,former,4.13331326697392e-4
Females,35-44,Least Deprived,SHSCT,Rural,former,3.731463366018123e-4
Males,45-54,Least Deprived,SHSCT,Rural,former,4.1907203956818937e-4
Females,45-54,Least Deprived,SHSCT,Rural,former,3.7888704947260934e-4
Males,55-64,Least Deprived,SHSCT,Rural,former,4.190720395681893e-4
Females,55-64,Least Deprived,SHSCT,Rural,former,3.157392078938412e-4
Males,65-74,Least Deprived,SHSCT,Rural,former,5.166641583717403e-4
Females,65-74,Least Deprived,SHSCT,Rural,former,4.075906138265952e-4
Males,75-110,Least Deprived,SHSCT,Rural,former,5.855527128213053e-4
Females,75-110,Least Deprived,SHSCT,Rural,former,3.7314633660181243e-4
Males,16-34,Most Deprived,WHSCT,Rural,former,2.9612157934887746e-4
Females,16-34,Most Deprived,WHSCT,Rural,former,2.911025695294051e-4
Males,35-44,Most Deprived,WHSCT,Rural,former,3.6136870700201985e-4
Females,35-44,Most Deprived,WHSCT,Rural,former,3.262356382657125e-4
Males,45-54,Most Deprived,WHSCT,Rural,former,0.00036638771682149254
Females,45-54,Most Deprived,WHSCT,Rural,former,3.3125464808518487e-4
Males,55-64,Most Deprived,WHSCT,Rural,former,3.663877168214925e-4
Females,55-64,Most Deprived,WHSCT,Rural,former,2.760455400709873e-4
Males,65-74,Most Deprived,WHSCT,Rural,former,4.5171088375252496e-4
Females,65-74,Most Deprived,WHSCT,Rural,former,3.563496971825475e-4
Males,75-110,Most Deprived,WHSCT,Rural,former,5.119390015861948e-4
Females,75-110,Most Deprived,WHSCT,Rural,former,3.2623563826571266e-4
Males,16-34,Quintile 2,WHSCT,Rural,former,2.7073972969040216e-4
Females,16-34,Quintile 2,WHSCT,Rural,former,2.6615092071259876e-4
Males,35-44,Quintile 2,WHSCT,Rural,former,3.3039424640184665e-4
Females,35-44,Quintile 2,WHSCT,Rural,former,2.9827258355722276e-4
Males,45-54,Quintile 2,WHSCT,Rural,former,3.3498305537965026e-4
Females,45-54,Quintile 2,WHSCT,Rural,former,3.0286139253502605e-4
Males,55-64,Quintile 2,WHSCT,Rural,former,3.349830553796502e-4
Females,55-64,Quintile 2,WHSCT,Rural,former,2.5238449377918836e-4
Males,65-74,Quintile 2,WHSCT,Rural,former,4.1299280800230855e-4
Females,65-74,Quintile 2,WHSCT,Rural,former,3.2580543742404347e-4
Males,75-110,Quintile 2,WHSCT,Rural,former,4.680585157359493e-4
Females,75-110,Quintile 2,WHSCT,Rural,former,2.9827258355722287e-4
Males,16-34,Quintile 3,WHSCT,Rural,former,2.7073972969040216e-4
Females,16-34,Quintile 3,WHSCT,Rural,former,2.6615092071259876e-4
Males,35-44,Quintile 3,WHSCT,Rural,former,3.3039424640184665e-4
Females,35-44,Quintile 3,WHSCT,Rural,former,2.982725835572228e-4
Males,45-54,Quintile 3,WHSCT,Rural,former,3.349830553796503e-4
Females,45-54,Quintile 3,WHSCT,Rural,former,3.0286139253502605e-4
